BoroName,BoroCT2020,NTAName,CDTANAME,PUMA,NTA2020,CDTA2020,n_total,n_classified_positive,n_tp,n_fp,n_tn,n_fn,total_not_annotated,positives_not_annotated,negatives_not_annotated,p_y,p_y_CI_lower,p_y_CI_upper,at_least_one_positive_image_by_area,at_least_one_positive_image_by_area_CI_lower,at_least_one_positive_image_by_area_CI_upper,empirical_estimate,at_least_one_positive_image_by_area_if_you_have_100_images,at_least_one_positive_image_by_area_if_you_have_100_images_CI_lower,at_least_one_positive_image_by_area_if_you_have_100_images_CI_upper,n_images_by_area,total_population,nhl_white_alone,nhl_black_alone,hispanic_alone,nhl_asian_alone,num_households_with_internet,num_households_with_smartphone,median_household_income,num_high_school_graduates,num_bachelors_degree,num_graduate_degree,num_limited_english_speaking_households,ft_elevation_min,ft_elevation_max,ft_elevation_mean,area,n_floodnet_sensors,dep_moderate_1_area,dep_moderate_2_area,dep_moderate_1_frac,dep_moderate_2_frac,GEOID,sewer_backup_311c,street_flooding_311c,catch_basin_clogged/flooding_311c,manhole_overflow_311c,highway_flooding_311c
Brooklyn,3102802,Canarsie Park & Pier,BK18 Canarsie-Flatlands (CD 18 Approximation),4318,BK1893,BK18,551.0,1.0,0.0,0.0,0.0,0.0,551.0,1.0,550.0,0.0028267265748097,0.0011369119513507,0.0058648275853503,0.7479593515715193,0.4656984279872376,0.9608765546994696,0.0018148820326678,0.2411009218770722,0.1075241929068912,0.4446792046827552,551,0,0,0,0,0,0,0,-666666666,0,0,0,0,0.0,32.0,6.253945148943822,11678496.824284475,0.0,0.0,0.0,0.0,0.0,36047102802,0,0,0,0,0
Brooklyn,3103401,Canarsie,BK18 Canarsie-Flatlands (CD 18 Approximation),4318,BK1803,BK18,76.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,76.0,0.0027766827882546,0.0010075930565853,0.006135911021718,0.1864830389908968,0.0737542376957317,0.3735997860549122,0.0,0.2363209469516387,0.0958952957045736,0.4596192555518837,76,4081,93,2958,891,0,1261,1051,17824,1047,114,99,110,7.0,18.0,13.34106850904488,1895803.4272209313,0.0,0.0,0.0,0.0,0.0,36047103401,0,0,0,0,0
Brooklyn,3103402,Canarsie Park & Pier,BK18 Canarsie-Flatlands (CD 18 Approximation),4318,BK1893,BK18,468.0,0.0,0.0,0.0,0.0,0.0,468.0,0.0,468.0,0.0027382083395472,0.0010844961819507,0.0057063322221929,0.6839508935335684,0.3981936885150042,0.9313141557216578,0.0,0.2344906652834393,0.1028287018737059,0.4357554679103302,468,0,0,0,0,0,0,0,-666666666,0,0,0,0,0.0,26.0,6.2641341502741055,7751470.373748341,0.0,66.6893661305889,0.0,8.603447206151192e-06,0.0,36047103402,0,0,0,0,0
Brooklyn,3105801,Spring Creek-Starrett City,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0504,BK05,438.0,0.0,0.0,0.0,0.0,0.0,438.0,0.0,438.0,0.0026095745854651,0.0009344871143872,0.0058275511734989,0.6389381720276783,0.3360156642592166,0.9226901371109566,0.0,0.223953495406022,0.0892550627269677,0.4425930860748625,438,6024,1419,3310,795,134,2556,2077,23657,1955,746,409,1148,6.0,24.0,15.353050113793564,4481508.50495066,0.0,12749.83900168716,760.6501507457453,0.002844988241705352,0.0001697308283372587,36047105801,0,0,0,0,0
Brooklyn,3107001,Spring Creek-Starrett City,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0504,BK05,966.0,2.0,0.0,0.0,0.0,0.0,966.0,2.0,964.0,0.0030722196407693,0.0011170617622837,0.006742753372009,0.9031668813923416,0.6602974199928533,0.9985490813961788,0.0020703933747412,0.2573596863397815,0.1057488492815146,0.4916366563101838,966,4029,79,3003,612,0,1731,1675,60919,984,395,227,42,0.0,48.0,14.30066027234328,13115728.00380493,0.0,0.0,0.0,0.0,0.0,36047107001,0,0,0,0,0
Brooklyn,3107003,Spring Creek-Starrett City,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0504,BK05,58.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,58.0,0.00285504964764,0.0009540853225752,0.0067718350216919,0.1496795601157248,0.0538587078130343,0.325714953874098,0.0,0.2406005547347392,0.0910398954486132,0.4931229418494279,58,0,0,0,0,0,0,0,-666666666,0,0,0,0,0.0,28.0,8.855530788520479,2871589.5189498696,0.0,0.0,0.0,0.0,0.0,36047107003,0,0,0,0,0
Brooklyn,3107800,East New York-New Lots,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0503,BK05,193.0,0.0,0.0,0.0,0.0,0.0,193.0,0.0,193.0,0.0025829683534493,0.0010013686529971,0.0055120351383259,0.3786696010777505,0.1758155926986316,0.6558802302634924,0.0,0.2228563839965692,0.0953318030478284,0.4246221052789689,193,4336,39,3529,612,0,1309,1307,75881,1144,662,257,0,6.0,17.0,12.418617880211391,5449478.064745909,0.0,48433.01837468017,3953.022342149451,0.008887643513606554,0.0007253946699451055,36047107800,0,1,1,0,0
Brooklyn,3109800,East New York-New Lots,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0503,BK05,737.0,9.0,1.0,0.0,0.0,0.0,736.0,8.0,728.0,0.003921184753678,0.0016116539468712,0.0080249833104038,1.0,1.0,1.0,0.0122116689280868,1.0,1.0,1.0,737,2589,47,1838,314,113,642,619,66985,673,188,128,13,3.0,42.0,14.530353801296837,9191806.88238933,0.0,393953.1997978043,339943.94673919684,0.04285916847889646,0.03698336476046932,36047109800,0,2,0,0,0
Brooklyn,3110400,East New York-New Lots,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0503,BK05,1324.0,0.0,0.0,0.0,2.0,0.0,1322.0,0.0,1324.0,0.0024315510201207,0.0010470548678508,0.0048598772446724,0.928568729593121,0.7501830720160204,0.9984197365356996,0.0,0.2124003975151488,0.0994596809224424,0.3856389441837389,1324,5072,57,3469,1136,2,1480,1327,62143,1261,311,181,78,0.0,25.0,13.95290272490483,7985793.430857379,0.0,98280.29234345368,10245.725817627505,0.012306891380848303,0.0012829940952438952,36047110400,0,0,0,0,0
Brooklyn,3110600,East New York-New Lots,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0503,BK05,73.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,73.0,0.0026550763629382,0.0007997127165028,0.0065819863790711,0.1715984372642152,0.0567296857943734,0.3824981728061955,0.0,0.2251899146756454,0.0768866682407871,0.4833420955495318,73,4950,77,3370,1454,0,1603,1701,29919,1519,161,0,20,8.0,18.0,13.229077282354858,1841332.5602143994,0.0,8486.406760826148,0.0,0.004608839784942496,0.0,36047110600,0,1,0,0,0
Brooklyn,3111000,East New York-New Lots,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0503,BK05,155.0,0.0,0.0,0.0,1.0,0.0,154.0,0.0,155.0,0.0025495346535843,0.0008344860824806,0.0059774698619939,0.313332521438851,0.1213769749581497,0.6051652670752292,0.0,0.2186864301722244,0.0800936853086996,0.4509362064756329,155,2937,22,2037,802,27,1213,1200,31674,726,170,61,64,6.0,18.0,11.758155397390272,1348389.361104216,0.0,0.0,0.0,0.0,0.0,36047111000,0,0,0,0,0
Brooklyn,3111600,East New York-New Lots,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0503,BK05,673.0,1.0,0.0,1.0,0.0,0.0,672.0,0.0,672.0,0.002377928762902,0.0009407348437401,0.004984891309318,0.7548353716217086,0.4692225885238846,0.9653764599222194,0.0014858841010401,0.2076558532653479,0.0898244274781281,0.39330903276201,673,3929,51,2883,916,0,1113,1104,85011,1365,242,77,87,5.0,31.0,13.497479585573185,5375939.047905266,0.0,67824.4846498127,85621.97098138863,0.012616304620537038,0.015926886487812993,36047111600,5,3,0,0,0
Brooklyn,3112200,East New York-New Lots,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0503,BK05,117.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,117.0,0.002426029750131,0.0008901188116882,0.0053489058486187,0.2407694488736279,0.0989461702483215,0.4660759657987756,0.0,0.2105860788056693,0.0852015582954497,0.4151069367468656,117,3010,41,1922,776,132,1175,1336,28778,805,113,186,378,7.0,28.0,18.6544955073542,1747124.9140414384,0.0,0.0,0.0,0.0,0.0,36047112200,0,0,0,0,0
Brooklyn,3112400,East New York-New Lots,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0503,BK05,87.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,87.0,0.0023820955356772,0.0008891698315377,0.0052069803410661,0.1836638273268166,0.0744731979412764,0.3650384286920494,0.0,0.2074495036228513,0.0851146643148695,0.4067019487001628,87,3410,42,2470,790,0,827,926,44375,908,236,104,85,12.0,33.0,21.991641853419004,1914339.5471601326,0.0,46744.69982074937,59277.24773268304,0.024418186360979578,0.030964855644663,36047112400,0,0,0,0,0
Brooklyn,3112600,East New York-New Lots,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0503,BK05,166.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,166.0,0.0023882182865769,0.0008615118862901,0.0053396370627878,0.3160248382545805,0.1333088649950013,0.5888325322629456,0.0,0.2076215544897973,0.0825785539365154,0.4145616450216108,166,4634,0,3657,814,0,1540,1478,69932,1189,596,181,66,15.0,33.0,27.455222234476675,1813472.7633546023,0.0,57034.70403586872,8542.721599680126,0.03145054350326423,0.004710697492846603,36047112600,0,0,0,0,0
Brooklyn,3112800,East New York-New Lots,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0503,BK05,206.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,206.0,0.0024321776167941,0.0008552777622303,0.0054943534833713,0.3772164216497674,0.1616022142924681,0.6785642531706721,0.0,0.2106474157189998,0.0820059520463933,0.4235982022693143,206,4235,103,3333,741,0,1177,1120,52477,1470,281,34,0,15.0,29.0,21.887280613274157,1982798.6747802845,0.0,41260.783424017565,9094.697268861715,0.020809366048517106,0.004586798137672502,36047112800,1,0,0,0,0
Brooklyn,3113000,East New York-New Lots,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0503,BK05,156.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,156.0,0.0024338467660569,0.0009016091738897,0.0053302410762608,0.3058156327894728,0.131262677828101,0.5655791911399242,0.0,0.2112566616494741,0.0862530326147603,0.4140083562742493,156,4279,32,3001,1038,40,1462,1458,53263,1027,218,228,16,14.0,35.0,25.192810927390365,2086281.5152728544,0.0,19459.867457642664,12117.196759727523,0.009327536727514745,0.005808035335127233,36047113000,1,0,0,0,0
Brooklyn,3113200,East New York-New Lots,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0503,BK05,191.0,0.0,0.0,0.0,0.0,0.0,191.0,0.0,191.0,0.0026263114280765,0.0010036893416997,0.0056355312386651,0.38005834239915,0.1745288251421701,0.6602111595161856,0.0,0.2259188908295255,0.0955419346893207,0.4317234386470804,191,2444,77,1889,379,0,748,773,47667,369,174,92,34,2.0,38.0,25.917286818031,2109760.738651661,0.0,17489.9640633601,0.0,0.008290022533331368,0.0,36047113200,0,0,0,0,0
Brooklyn,3113400,East New York (North),BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0502,BK05,234.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,234.0,0.0023674248945035,0.0008692292938011,0.0052160202135362,0.4072546880293115,0.1841200920495028,0.7058728275963029,0.0,0.2061663709460074,0.0832869050760846,0.4072408476490092,234,2798,63,1730,934,0,781,888,27170,727,114,68,80,17.0,44.0,35.57621470980249,1651198.7640969025,0.0,30477.03322879155,38713.5603355764,0.018457519404370733,0.023445729961377598,36047113400,0,1,0,0,0
Brooklyn,3114202,Cypress Hills,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0501,BK05,35.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,35.0,0.0024098987749147,0.0008599859214708,0.0054495391541974,0.0801950728460934,0.0296635939539663,0.174078438710604,0.0,0.2089889462267304,0.0824384273508428,0.4209950231873051,35,2772,125,612,1920,0,775,866,62241,603,161,93,83,57.0,158.0,109.72112544691434,1286732.9150646573,0.0,0.0,0.0,0.0,0.0,36047114202,0,0,0,0,0
Brooklyn,3115000,East New York (North),BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0502,BK05,216.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,216.0,0.0022592552212879,0.000853428337322,0.0049348417742886,0.3717300031145757,0.1684128924758046,0.656498772961107,0.0,0.1981525502707835,0.0818360150367284,0.3902497496084413,216,2816,38,1611,1085,51,744,852,71429,404,268,103,68,19.0,43.0,34.81691133294187,1703334.974828706,0.0,0.0,0.0,0.0,0.0,36047115000,0,0,0,0,0
Brooklyn,3115200,East New York (North),BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0502,BK05,279.0,0.0,0.0,0.0,0.0,0.0,279.0,0.0,279.0,0.002241744055185,0.0007953629788913,0.0050307052299942,0.442246905076274,0.1990802834368165,0.755149904168061,0.0,0.1963035352509509,0.076484730208699,0.3960960897449652,279,3229,243,1441,1008,9,850,959,53135,558,295,72,64,26.0,48.0,38.4789173470529,1788252.45502564,0.0,9582.263333078241,5361.328887156912,0.0053584510990876,0.002998082777456632,36047115200,0,0,1,0,0
Brooklyn,3115600,East New York (North),BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0502,BK05,239.0,0.0,0.0,0.0,1.0,0.0,238.0,0.0,239.0,0.0023532899314933,0.0008275467275357,0.0052757125203247,0.4103298982312008,0.1795198412456077,0.7175441702985881,0.0,0.2047233235862443,0.0794545768262349,0.4107871721126414,239,4249,3,3108,1116,1,1394,1547,28585,1173,75,48,106,24.0,41.0,34.626503923278115,1720940.9322871298,0.0,4089.553220953342,7160.680558012911,0.00237634723204493,0.004160910129841801,36047115600,0,0,0,0,0
Brooklyn,3115800,East New York (North),BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0502,BK05,166.0,0.0,0.0,0.0,1.0,0.0,165.0,0.0,166.0,0.0023232959058761,0.0008384468701263,0.0052322255090723,0.3090744134755843,0.1299812897305199,0.5813958749862759,0.0,0.2026542524407072,0.0804582734234933,0.4082056898084052,166,2644,24,1625,630,40,680,758,62538,660,165,69,100,23.0,40.0,32.47659293891986,1668176.440528225,0.0,29121.588950146455,11595.86583996001,0.017457139570275407,0.006951222639427878,36047115800,1,0,2,0,0
Brooklyn,3116000,East New York (North),BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0502,BK05,136.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,136.0,0.0023504845763619,0.0008215944466695,0.0053712987054762,0.2650264037498117,0.1057615091409435,0.5192777100052393,0.0,0.2043962377293044,0.0789060267806021,0.4164222564147833,136,2759,101,1656,837,0,761,782,57462,681,216,43,67,16.0,33.0,25.023682434505183,1629833.3524769975,0.0,179686.81274560554,125620.41241698101,0.11024857999900424,0.07707561771641554,36047116000,2,0,0,0,0
Brooklyn,3116200,East New York (North),BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0502,BK05,105.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,105.0,0.0023555196308382,0.0008522754474655,0.0052749413771176,0.2140166589362358,0.0856364945922836,0.4261199146021067,0.0,0.2051864735067915,0.0817300643775997,0.4107414928082747,105,2635,0,1783,435,111,757,851,59412,706,279,138,39,16.0,33.0,23.848276755636174,1543810.7720798107,0.0,3312.1321323608677,463.3845062768724,0.0021454262350422567,0.0003001562851207497,36047116200,0,0,0,1,0
Brooklyn,3116400,East New York (North),BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0502,BK05,201.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,201.0,0.0023385770610675,0.0008627528139511,0.0051823683696151,0.3607192646698785,0.1592728989510859,0.6480846185927837,0.0,0.2039767525375925,0.0826924904646268,0.4052322831114923,201,3685,91,2232,1066,136,1088,1090,66557,1062,257,280,84,17.0,34.0,25.37269146160536,1954433.2564219292,0.0,0.0,0.0,0.0,0.0,36047116400,0,0,0,0,0
Brooklyn,3116600,East New York (North),BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0502,BK05,214.0,0.0,0.0,0.0,1.0,0.0,213.0,0.0,214.0,0.002276943816438,0.0008602768786653,0.0048961664399075,0.3714619829677157,0.1682126715148003,0.6501857826055096,0.0,0.1995554914348954,0.0824651470573783,0.3878752595919543,214,3053,54,1293,1154,282,1019,1033,50625,988,112,20,123,17.0,37.0,27.822579705076645,1715753.8716478064,0.0,44005.518353863015,11403.203644595362,0.025647920183097247,0.006646176839830616,36047116600,0,0,0,0,0
Brooklyn,3116800,Cypress Hills,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0501,BK05,409.0,0.0,0.0,0.0,0.0,0.0,409.0,0.0,409.0,0.0022717787278787,0.0008393098571108,0.005030670176915,0.5714036970262308,0.2906611005883118,0.872894386655228,0.0,0.1989080060960129,0.0805376918676097,0.3960939621551119,409,2493,27,392,1639,149,636,654,65257,930,183,54,40,12.0,45.0,35.36915133914166,1549248.534871817,0.0,11383.288381969123,3084.560718181392,0.007347619265562812,0.001991004444252455,36047116800,0,0,0,0,0
Brooklyn,3117000,Cypress Hills,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0501,BK05,490.0,0.0,0.0,0.0,1.0,0.0,489.0,0.0,490.0,0.0022108985059079,0.000817912073917,0.0048548943546182,0.622749259909595,0.3303103653004697,0.9078826194433924,0.0,0.1942494487188048,0.0785665048119094,0.3853312434964401,490,1965,35,262,1543,125,674,640,-666666666,447,106,70,48,21.0,44.0,34.94214376398041,1653944.831393596,0.0,43050.837789530604,67996.45366201701,0.026029186084312397,0.041111681823585336,36047117000,0,0,0,0,0
Brooklyn,3117201,Cypress Hills,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0501,BK05,49.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,49.0,0.0023063308284189,0.0008686618996856,0.0050361604396411,0.105777888644636,0.0416890113167156,0.2191680670797727,0.0,0.2017969099680553,0.0832348445960147,0.3964271077325743,49,2365,60,472,1701,60,627,672,62273,585,229,85,79,31.0,61.0,42.98388373264264,1390018.782866168,0.0,21307.552194474167,23947.004956854144,0.015328967102544305,0.017227828322921142,36047117201,0,0,0,0,0
Brooklyn,3117202,Cypress Hills,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0501,BK05,102.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,102.0,0.0024106733261666,0.0008061613930337,0.0056238649582729,0.2120309844528832,0.0789690371941956,0.4374376573431955,0.0,0.2084540604354278,0.0774822403308327,0.4310563270418601,102,4784,27,1335,3018,66,1468,1444,64167,1444,267,251,145,37.0,60.0,47.94487948121865,1634622.9746805467,0.0,0.0,0.0,0.0,0.0,36047117202,0,0,0,0,0
Brooklyn,3117400,Cypress Hills,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0501,BK05,408.0,0.0,0.0,0.0,0.0,0.0,408.0,0.0,408.0,0.0023407249148547,0.0008957992983977,0.0050759986385808,0.5823338687646672,0.3062543697442697,0.8746043715380177,0.0,0.2044026070354763,0.0857215249509103,0.3988390207744537,408,4193,245,799,2978,49,1130,1191,-666666666,1395,348,153,190,35.0,64.0,47.676772956961145,2295156.234510789,0.0,16322.724459266792,4189.182424225725,0.007111814095194251,0.0018252275645708478,36047117400,0,0,0,0,0
Brooklyn,3117601,Cypress Hills,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0501,BK05,91.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,91.0,0.0024755994634868,0.0008066170941837,0.0058351770367301,0.1965064795558441,0.0708004619309511,0.4128978220487953,0.0,0.2131589085237662,0.0775243125441585,0.4430204866306385,91,3334,71,547,2566,77,914,968,73566,1011,168,168,131,39.0,67.0,50.24292682926829,1639988.8184284423,0.0,3064.3789929376712,0.0,0.0018685365159222147,0.0,36047117601,0,0,0,0,0
Brooklyn,3117602,Cypress Hills,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0501,BK05,121.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,121.0,0.0024525239686952,0.0008428190860435,0.005632134671276,0.249111951895799,0.0969922195541412,0.4951099763737393,0.0,0.2119725164409786,0.080860567148,0.4315292933617891,121,3043,251,240,2182,180,923,946,56970,766,354,82,158,34.0,67.0,50.472773076674635,1548008.6916088643,0.0,0.0,0.0,0.0,0.0,36047117602,1,0,0,0,0
Brooklyn,3117800,Cypress Hills,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0501,BK05,347.0,0.0,0.0,0.0,0.0,0.0,347.0,0.0,347.0,0.0023940962098451,0.0008808948943365,0.005281627439493,0.5342826254813339,0.2634699473683108,0.8407980433072346,0.0,0.2081848854947241,0.0843566179547218,0.411137432213306,347,1803,52,227,1194,225,520,532,55938,505,112,8,31,33.0,45.0,39.40936743638385,1528412.7900334406,0.0,99681.58270071243,80018.86341260378,0.06521901893959646,0.05235422258593703,36047117800,0,0,0,0,0
Brooklyn,3118000,Highland Park-Cypress Hills Cemeteries (South),BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0571,BK05,207.0,0.0,0.0,0.0,1.0,0.0,206.0,0.0,207.0,0.0023643442943084,0.0009755744628692,0.0048961111454066,0.3747350959991248,0.1829397844412136,0.6379540806804811,0.0,0.2068686264050398,0.0929929577233153,0.387871858094959,207,0,0,0,0,0,0,0,-666666666,0,0,0,0,53.0,203.0,96.34687426687574,8100963.267938366,0.0,0.0,0.0,0.0,0.0,36047118000,0,0,0,0,0
Brooklyn,3118201,Cypress Hills,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0501,BK05,90.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,90.0,0.0025131788616429,0.0008184317087924,0.0059904569105981,0.1970206651947522,0.0710394560195162,0.4176958952534184,0.0,0.215720153013111,0.0786144236134965,0.4516531025331823,90,3200,66,747,1988,307,889,897,87180,723,436,47,209,31.0,62.0,44.596941401367545,1360340.7777824122,0.0,29624.22013694499,17857.690287979236,0.021777058087781156,0.013127365274670602,36047118201,0,1,0,0,0
Brooklyn,3118202,Cypress Hills,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0501,BK05,81.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,81.0,0.0024625471684753,0.0008942403359658,0.0054725929465541,0.1773387239494649,0.0699025124344553,0.3588535761121872,0.0,0.2131807226854513,0.0855788535455178,0.4223356244588621,81,3022,263,337,2293,22,897,941,62237,1060,141,45,222,29.0,55.0,42.34077836707253,1337870.2561612711,0.0,3765.1331931300715,0.0,0.002814273787604267,0.0,36047118202,1,0,0,0,0
Brooklyn,3118400,Cypress Hills,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0501,BK05,325.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,325.0,0.0023850300738954,0.0009223952468495,0.0051163579956685,0.5137325296298709,0.2591201387581181,0.8112033358280898,0.0,0.2078841495694038,0.088152111288016,0.4012727560803336,325,4812,292,459,3500,283,1393,1589,63454,1463,384,229,471,24.0,45.0,34.07317515764642,2204318.662395573,0.0,112057.86785021915,48592.153029997615,0.050835602747398935,0.022044069153408806,36047118400,0,1,0,0,0
Brooklyn,3118800,East New York-City Line,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0505,BK05,204.0,0.0,0.0,0.0,1.0,0.0,203.0,0.0,204.0,0.002490824904956,0.0009238947683486,0.0054154272330411,0.3825850862500799,0.1718505549761218,0.6696984776583953,0.0,0.2154877383554933,0.0882889609111862,0.4190057281540997,204,5217,476,1860,1391,1133,1149,1204,56599,1665,172,217,213,10.0,39.0,29.791657788195185,1877214.1932043936,0.0,1674.7743037830155,1081.6990082685495,0.0008921594082581411,0.0005762256710951538,36047118800,0,0,0,0,0
Brooklyn,3119000,East New York-City Line,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0505,BK05,643.0,2.0,0.0,0.0,0.0,0.0,643.0,2.0,641.0,0.0025430977007823,0.0010042055015119,0.0053664533885509,0.7609957387155925,0.4758768296621147,0.9685677738562378,0.0031104199066874,0.220001265126834,0.0955886648897808,0.4161378988490815,643,1866,36,486,1047,108,602,661,39021,422,257,37,92,24.0,50.0,35.97530128459807,1510626.265255429,0.0,11249.977834962789,17803.82147574121,0.007447227745017759,0.011785722177106986,36047119000,0,0,0,0,0
Brooklyn,3119200,East New York (North),BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0502,BK05,609.0,0.0,0.0,0.0,0.0,0.0,609.0,0.0,609.0,0.0022721862979764,0.0008443512055329,0.0049691550048,0.7044105378981629,0.4021569951778937,0.9518656522089224,0.0,0.1990796274054214,0.0810014983832319,0.3923487908983543,609,4014,76,1554,1822,118,946,1080,85250,1385,264,66,147,11.0,44.0,32.554908520216415,2421480.18920345,0.0,81662.50125950805,9738.189360638908,0.03372420787236383,0.0040215853939496,36047119200,0,0,0,0,0
