geoid,tract_id,empirical_estimate,p_y,p_y_CI_lower,p_y_CI_upper,n_images_by_area
36061007200.0,36061007200.0,0.0,0.00042365388391764824,7.016548086975163e-06,0.0023888661505430423,1404
36061007300.0,36061007300.0,0.0009699321047526673,0.0006810347875169847,1.1854966102401633e-05,0.003880741447839788,1031
36061007600.0,36061007600.0,0.0,0.0004108620805639102,5.870327930567276e-06,0.0025069754031229936,1028
36061007700.0,36061007700.0,0.003092783505154639,0.002596392868055349,1.512565814339974e-05,0.013708560074322978,970
36061007800.0,36061007800.0,0.0013169446883230904,0.0016921749401278767,1.9419304547667e-05,0.008383120630899443,2278
36061008000.0,36061008000.0,0.0,0.00045103736990118097,8.544669308847169e-06,0.0023882602686815533,2116
36061008100.0,36061008100.0,0.0008771929824561404,0.0007630987221029741,6.765366178145812e-06,0.0048453446350867095,1140
36061008200.0,36061008200.0,0.0021586616297895305,0.0005083066808183131,7.0878681171931004e-06,0.0029301997695384153,1853
36061008300.0,36061008300.0,0.0,0.00105349741417067,1.4317842921275502e-05,0.006027953316620262,885
36061008400.0,36061008400.0,0.0,0.0004291882547321379,8.650011553130296e-06,0.0024079291297488385,1401
36061008700.0,36061008700.0,0.002224694104560623,0.000789950983585511,6.283995341868091e-06,0.005189038559511522,899
36061008900.0,36061008900.0,0.0,0.0007245658616341514,6.440042686933335e-06,0.004425362978878396,888
36061009100.0,36061009100.0,0.0,0.0004572099707687009,5.6689707370417565e-06,0.0026965796588271675,1458
36061009200.0,36061009200.0,0.0,0.000591823435297689,1.0746275512005408e-05,0.0032061556992471307,1650
36061009300.0,36061009300.0,0.0,0.0008310244598385639,1.244155312933615e-05,0.004764804280949127,1039
36061009400.0,36061009400.0,0.0032658393207054214,0.0031691959405290644,1.5293591734504038e-05,0.014847014815794273,1531
36061009500.0,36061009500.0,0.000881057268722467,0.0007962493305676482,7.11323413813515e-06,0.005052694002354476,1135
36061009600.0,36061009600.0,0.0,0.0006104988022615425,1.07572472282665e-05,0.003504675620917024,1098
36061009700.0,36061009700.0,0.0010162601626016261,0.001319611360472382,1.7253102676778425e-05,0.007502547047180871,984
36061009902.0,36061009902.0,0.005780346820809248,0.011717715329205621,6.168957565564235e-05,0.03854450081115905,865
